시도명,시군구명,읍/면/동,설치유무,화재발생횟수,화재발생비율
서울특별시,광진구,중곡1동,0,0.0,0.0
서울특별시,광진구,중곡2동,0,0.0,0.0
서울특별시,광진구,중곡3동,0,0.0,0.0
서울특별시,광진구,중곡4동,0,0.0,0.0
서울특별시,광진구,능동,1,6.0,0.03
서울특별시,광진구,구의1동,0,0.0,0.0
서울특별시,광진구,구의2동,0,0.0,0.0
서울특별시,광진구,구의3동,0,0.0,0.0
서울특별시,광진구,광장동,1,13.0,0.065
서울특별시,광진구,자양1동,0,0.0,0.0
서울특별시,광진구,자양2동,0,0.0,0.0
서울특별시,광진구,자양3동,0,0.0,0.0
서울특별시,광진구,자양4동,0,0.0,0.0
서울특별시,광진구,화양동,1,31.0,0.155
서울특별시,광진구,군자동,1,12.0,0.06
서울특별시,광진구,구의동,1,32.0,0.16
서울특별시,광진구,자양동,1,54.0,0.27
서울특별시,광진구,중곡동,1,52.0,0.26
