시도명,시군구명,읍/면/동,설치유무,화재발생횟수,화재발생비율
강원도,인제군,인제읍,1.0,19,0.24358974358974358
강원도,인제군,남면,1.0,8,0.10256410256410256
강원도,인제군,북면,1.0,15,0.19230769230769232
강원도,인제군,기린면,1.0,14,0.1794871794871795
강원도,인제군,서화면,1.0,11,0.14102564102564102
강원도,인제군,상남면,1.0,11,0.14102564102564102
