시도명,시군구명,읍/면/동,설치유무,화재발생횟수,화재발생비율
서울특별시,관악구,남현동,0,19,0.06643356643356643
서울특별시,관악구,봉천동,0,115,0.4020979020979021
서울특별시,관악구,신림동,0,152,0.5314685314685315
